Rick Fox BOS 27 76 2650 16.5 .551 .293 .277 4.6 13.2 8.6 17.8 3.2 1.1 14.3 20.1  3.3 1.9 5.2 .094  1.8 0.4 2.3 2.8 
Todd Fuller GSW 22 75 949 10.4 .483 .000 .414 13.5 17.7 15.6 4.0 0.6 1.6 14.2 17.2  0.4 0.3 0.7 .034  -3.6 -2.6 -6.2 -1.0 
Kevin Gamble SAC 31 62 953 11.6 .529 .392 .035 1.6 11.6 6.5 12.9 1.2 1.3 8.5 14.9  1.1 0.6 1.6 .082  -1.0 -1.4 -2.4 -0.1 
Kevin Garnett MIN 20 77 2995 18.2 .537 .019 .247 7.6 16.8 12.2 14.1 1.9 4.1 12.5 21.3  3.4 3.9 7.3 .116  0.3 2.6 2.9 3.7 
Dean Garrett MIN 30 68 1665 17.7 .603 .000 .355 10.7 24.4 17.6 3.8 1.3 4.3 7.0 13.3  3.7 2.5 6.2 .179  -0.6 1.3 0.7 1.1 
Chris Gatling TOT 29 47 1283 23.9 .580 .010 .528 11.9 21.7 16.7 4.7 1.6 1.9 13.5 31.7  2.4 1.5 3.9 .145  0.0 -2.6 -2.6 -0.2 
Reggie Geary CLE 23 39 246 8.7 .454 .362 .190 2.1 5.9 4.0 24.7 3.1 0.7 19.3 15.8  -0.1 0.4 0.3 .056  -3.7 -0.8 -4.4 -0.1 
Matt Geiger CHH 27 49 1044 14.3 .538 .057 .363 12.0 17.8 15.0 6.2 1.0 1.9 14.2 21.3  1.0 0.9 1.9 .085  -1.5 -1.4 -2.9 -0.2 
Kendall Gill NJN 28 82 3199 19.6 .530 .151 .369 5.8 11.4 8.4 18.3 2.5 1.1 11.4 25.4  6.6 2.2 8.8 .132  3.1 -0.1 3.0 4.1 
Armen Gilliam MIL 32 80 2050 13.6 .543 .000 .496 8.2 21.5 14.8 4.1 1.6 1.5 14.2 16.8  1.9 2.2 4.1 .097  -2.3 -0.1 -2.3 -0.2 
Anthony Goldwire TOT 25 60 1188 12.1 .531 .464 .236 1.2 7.0 4.1 29.1 1.5 0.1 17.3 17.0  1.4 0.3 1.7 .067  -0.1 -3.5 -3.6 -0.5 
Greg Graham SEA 26 28 197 12.6 .476 .388 .500 1.2 6.7 4.0 9.2 3.2 0.4 9.3 25.0  0.0 0.3 0.3 .065  -2.5 -2.6 -5.2 -0.2 
Brian Grant SAC 24 24 607 14.5 .511 .000 .435 9.3 18.1 13.6 7.6 1.7 3.1 15.1 21.5  0.3 0.7 1.0 .075  -2.9 0.4 -2.4 -0.1 
Gary Grant MIA 31 28 365 9.1 .460 .418 .200 2.6 9.6 6.2 20.4 2.4 0.0 18.4 18.9  -0.2 0.6 0.4 .052  -3.0 0.0 -3.0 -0.1 
Harvey Grant WSB 31 78 1604 8.8 .477 .283 .124 4.7 13.9 9.3 5.8 1.5 2.2 8.3 10.1  0.8 1.9 2.7 .081  -2.4 1.5 -0.9 0.4 
